-0.0 2.46 -0.6579247506077714 
-0.0 2.46 -0.6579247506077714 
-0.0 2.46 -0.6579247506077714 
-0.0 2.46 -0.6579247506077714 
-0.0 2.46 -0.6579247506077714 
-0.0 2.46 -0.6579247506077714 
-0.06879525778996452 9.18 -0.7886953206077715 
-0.0 2.46 -0.6579247506077714 
-0.0 2.46 -0.6579247506077714 
-0.03590924067126496 10.98 -0.8471106006077714 
-0.0 2.46 -0.6579247506077714 
-0.0 2.46 -0.6579247506077714 
-0.06879525778996452 9.18 -0.7886953206077715 
-0.0 2.46 -0.6579247506077714 
-0.03590924067126496 10.98 -0.8471106006077714 
-0.03590924067126496 10.98 -0.8471106006077714 
