88521;-0.08980234380132493;7.2;-0.7593914205627286;Move Operation --> rebook to New Component --> New-Component_yceoegzvzg deployed to a New Node -->New-Node_ofgfromkjl,Move Operation --> modify to New Component --> New-Component_qcqivjmezx deployed to a New Node -->New-Node_zlccihczca,Move Operation --> getByID to New Component --> New-Component_opgtummovy deployed to a New Node -->New-Node_qrbkwhcrnn,Move Operation --> modify to New Component --> New-Component_qfdpufxrej deployed to a New Node -->New-Node_ivtjdqqszt 
88567;-0.08980234380132493;7.2;-0.7593914205627286;Move Operation --> rebook to New Component --> New-Component_yceoegzvzg deployed to a New Node -->New-Node_ofgfromkjl,Move Operation --> modify to New Component --> New-Component_qcqivjmezx deployed to a New Node -->New-Node_zlccihczca,Move Operation --> getByID to New Component --> New-Component_opgtummovy deployed to a New Node -->New-Node_qrbkwhcrnn,Move Operation --> modify to New Component --> New-Component_qfdpufxrej deployed to a New Node -->New-Node_ivtjdqqszt 
88579;-0.020982725584114105;6.06;-0.8471106006077714;Move Operation --> findAll to New Component --> New-Component_mtnffhxlfr deployed to a New Node -->New-Node_dhdolitwwm,Moving --> Ticket-info to -->  New-Node_klkpqnmenz,Cloning --> New-Node_qejyorxbml with -->  New-Node_qejyorxbml_sfhslwrnhb,Move Operation --> modify to New Component --> New-Component_pekdixeipx deployed to a New Node -->New-Node_moidgnwubu 
88583;-0.08980234380132493;7.2;-0.7593914205627286;Move Operation --> rebook to New Component --> New-Component_yceoegzvzg deployed to a New Node -->New-Node_ofgfromkjl,Move Operation --> modify to New Component --> New-Component_qcqivjmezx deployed to a New Node -->New-Node_zlccihczca,Move Operation --> getByID to New Component --> New-Component_opgtummovy deployed to a New Node -->New-Node_qrbkwhcrnn,Move Operation --> modify to New Component --> New-Component_qfdpufxrej deployed to a New Node -->New-Node_ivtjdqqszt 
88590;-0.08980234380132493;7.2;-0.7593914205627286;Move Operation --> rebook to New Component --> New-Component_yceoegzvzg deployed to a New Node -->New-Node_ofgfromkjl,Move Operation --> modify to New Component --> New-Component_qcqivjmezx deployed to a New Node -->New-Node_zlccihczca,Move Operation --> getByID to New Component --> New-Component_opgtummovy deployed to a New Node -->New-Node_qrbkwhcrnn,Move Operation --> modify to New Component --> New-Component_qfdpufxrej deployed to a New Node -->New-Node_ivtjdqqszt 
88591;-0.08980234380132493;7.2;-0.7593914205627286;Move Operation --> rebook to New Component --> New-Component_yceoegzvzg deployed to a New Node -->New-Node_ofgfromkjl,Move Operation --> modify to New Component --> New-Component_qcqivjmezx deployed to a New Node -->New-Node_zlccihczca,Move Operation --> getByID to New Component --> New-Component_opgtummovy deployed to a New Node -->New-Node_qrbkwhcrnn,Move Operation --> modify to New Component --> New-Component_qfdpufxrej deployed to a New Node -->New-Node_ivtjdqqszt 
88594;-0.020982725584114105;6.06;-0.8471106006077714;Move Operation --> findAll to New Component --> New-Component_qflxepradj deployed to a New Node -->New-Node_hvruxrhukg,Moving --> Ticket-info to -->  New-Node_klkpqnmenz,Cloning --> New-Node_qejyorxbml with -->  New-Node_qejyorxbml_sfhslwrnhb,Move Operation --> modify to New Component --> New-Component_pekdixeipx deployed to a New Node -->New-Node_moidgnwubu 
88603;-0.08980234380132493;7.2;-0.7593914205627286;Move Operation --> rebook to New Component --> New-Component_yceoegzvzg deployed to a New Node -->New-Node_ofgfromkjl,Move Operation --> modify to New Component --> New-Component_qcqivjmezx deployed to a New Node -->New-Node_zlccihczca,Move Operation --> getByID to New Component --> New-Component_opgtummovy deployed to a New Node -->New-Node_qrbkwhcrnn,Move Operation --> modify to New Component --> New-Component_qfdpufxrej deployed to a New Node -->New-Node_ivtjdqqszt 
88609;-0.08980234380132493;7.2;-0.7593914205627286;Move Operation --> rebook to New Component --> New-Component_yceoegzvzg deployed to a New Node -->New-Node_ofgfromkjl,Move Operation --> modify to New Component --> New-Component_qcqivjmezx deployed to a New Node -->New-Node_zlccihczca,Move Operation --> getByID to New Component --> New-Component_opgtummovy deployed to a New Node -->New-Node_qrbkwhcrnn,Move Operation --> modify to New Component --> New-Component_qfdpufxrej deployed to a New Node -->New-Node_ivtjdqqszt 
88610;-0.08980234380132493;7.2;-0.7593914205627286;Move Operation --> rebook to New Component --> New-Component_yceoegzvzg deployed to a New Node -->New-Node_ofgfromkjl,Move Operation --> modify to New Component --> New-Component_qcqivjmezx deployed to a New Node -->New-Node_zlccihczca,Move Operation --> getByID to New Component --> New-Component_opgtummovy deployed to a New Node -->New-Node_qrbkwhcrnn,Move Operation --> modify to New Component --> New-Component_qfdpufxrej deployed to a New Node -->New-Node_ivtjdqqszt 
88614;-0.08980234380132493;7.2;-0.7593914205627286;Move Operation --> rebook to New Component --> New-Component_jgnseemjds deployed to a New Node -->New-Node_jjuugozwbl,Move Operation --> modify to New Component --> New-Component_qcqivjmezx deployed to a New Node -->New-Node_zlccihczca,Move Operation --> getByID to New Component --> New-Component_opgtummovy deployed to a New Node -->New-Node_qrbkwhcrnn,Move Operation --> modify to New Component --> New-Component_qfdpufxrej deployed to a New Node -->New-Node_ivtjdqqszt 
