-0.06657645322348123 5.49 15.0 -0.7886953206077715 
-0.030669010596780445 3.69 14.0 -0.6655310388077714 
-0.030669010596780445 3.69 14.0 -0.6655310388077714 
-0.05689196625537907 7.29 15.0 -0.8471106006077714 
-0.06657645322348123 5.49 15.0 -0.7886953206077715 
-0.06657645322348123 5.49 15.0 -0.7886953206077715 
-0.05689196625537907 7.29 15.0 -0.8471106006077714 
0.04913656573306036 2.46 14.0 -0.6655310388077714 
-0.030669010596780445 3.69 14.0 -0.6655310388077714 
-0.06657645322348123 5.49 15.0 -0.7886953206077715 
-0.06657645322348123 5.49 15.0 -0.7886953206077715 
-0.030669010596780445 3.69 14.0 -0.6655310388077714 
0.04913656573306036 2.46 14.0 -0.6655310388077714 
-0.06657645322348123 5.49 15.0 -0.7886953206077715 
-0.06657645322348123 5.49 15.0 -0.7886953206077715 
-0.05689196625537907 7.29 15.0 -0.8471106006077714 
