-0.07174323521644364 6.0600000000000005 -0.29547079000000004 
-0.07174323521644364 6.0600000000000005 -0.29547079000000004 
-0.07174323521644364 6.0600000000000005 -0.29547079000000004 
-0.07174323521644364 6.0600000000000005 -0.29547079000000004 
-0.06772388559052979 4.26 -0.7230750426626379 
-0.03467629060057183 3.69 -0.5923044726626379 
-0.05447714735551806 8.52 -0.7881240269064597 
-0.07174323521644364 6.0600000000000005 -0.29547079000000004 
-0.06772388559052979 4.26 -0.7230750426626379 
-0.05447714735551806 8.52 -0.7881240269064597 
-0.05447714735551806 8.52 -0.7881240269064597 
-0.06772388559052979 4.26 -0.7230750426626379 
-0.05447714735551806 8.52 -0.7881240269064597 
-0.05447714735551806 8.52 -0.7881240269064597 
-0.06772388559052979 4.26 -0.7230750426626379 
-0.06772388559052979 4.26 -0.7230750426626379 
