20968;-0.07174323521644364;6.0600000000000005;-0.29547079000000004;Move Operation --> rebook to Component -->  Login,Move Operation --> login to New Component --> New-Component_fnbgchbozj deployed to a New Node -->New-Node_lzcmaiykqx,Move Operation --> verify to New Component --> New-Component_bvokloogyt deployed to a New Node -->New-Node_iweonpucme,Cloning --> container-sso with -->  container-sso_kxcmlawubn 
21019;-0.07174323521644364;6.0600000000000005;-0.29547079000000004;Move Operation --> rebook to Component -->  Login,Move Operation --> login to New Component --> New-Component_fnbgchbozj deployed to a New Node -->New-Node_lzcmaiykqx,Move Operation --> verify to New Component --> New-Component_bvokloogyt deployed to a New Node -->New-Node_iweonpucme,Cloning --> container-sso with -->  container-sso_kxcmlawubn 
21038;-0.07174323521644364;6.0600000000000005;-0.29547079000000004;Move Operation --> rebook to Component -->  Login,Move Operation --> login to New Component --> New-Component_fnbgchbozj deployed to a New Node -->New-Node_lzcmaiykqx,Move Operation --> verify to New Component --> New-Component_bvokloogyt deployed to a New Node -->New-Node_iweonpucme,Cloning --> container-sso with -->  container-sso_kxcmlawubn 
21088;-0.07174323521644364;6.0600000000000005;-0.29547079000000004;Move Operation --> rebook to Component -->  Login,Move Operation --> login to New Component --> New-Component_fnbgchbozj deployed to a New Node -->New-Node_lzcmaiykqx,Move Operation --> verify to New Component --> New-Component_bvokloogyt deployed to a New Node -->New-Node_iweonpucme,Cloning --> container-sso with -->  container-sso_kxcmlawubn 
22533;-0.06772388559052979;4.26;-0.7230750426626379;Move Operation --> modify to New Component --> New-Component_fiqyjqimxb deployed to a New Node -->New-Node_thyvihkrcz,Cloning --> container-order-other with -->  container-order-other_oodjbpjbnz,Move Operation --> verify to Component -->  Order-other,Cloning --> container-order-other_oodjbpjbnz with -->  container-order-other_oodjbpjbnz_dzgbownqwx 
22545;-0.03467629060057183;3.69;-0.5923044726626379;Cloning --> container-sso with -->  container-sso_sovybpgvgv,Cloning --> container-order-other with -->  container-order-other_oodjbpjbnz,Move Operation --> verify to Component -->  Order-other,Cloning --> container-order-other_oodjbpjbnz with -->  container-order-other_oodjbpjbnz_dzgbownqwx 
22549;-0.05447714735551806;8.52;-0.7881240269064597;Move Operation --> updateUser to New Component --> New-Component_uxseeykkcf deployed to a New Node -->New-Node_czlmjsndfr,Move Operation --> modify to Component -->  Order-other,Move Operation --> generate to New Component --> New-Component_jmvjolyllz deployed to a New Node -->New-Node_hrphdipflf,Cloning --> container-rebook with -->  container-rebook_gzzymuretq 
22550;-0.07174323521644364;6.0600000000000005;-0.29547079000000004;Move Operation --> rebook to Component -->  Login,Move Operation --> login to New Component --> New-Component_fnbgchbozj deployed to a New Node -->New-Node_lzcmaiykqx,Move Operation --> verify to New Component --> New-Component_bvokloogyt deployed to a New Node -->New-Node_iweonpucme,Cloning --> container-sso with -->  container-sso_kxcmlawubn 
22565;-0.06772388559052979;4.26;-0.7230750426626379;Move Operation --> modify to New Component --> New-Component_fiqyjqimxb deployed to a New Node -->New-Node_thyvihkrcz,Cloning --> container-order-other with -->  container-order-other_oodjbpjbnz,Move Operation --> verify to Component -->  Order-other,Cloning --> container-order-other_oodjbpjbnz with -->  container-order-other_oodjbpjbnz_dzgbownqwx 
22566;-0.05447714735551806;8.52;-0.7881240269064597;Move Operation --> updateUser to New Component --> New-Component_uxseeykkcf deployed to a New Node -->New-Node_czlmjsndfr,Move Operation --> modify to Component -->  Order-other,Move Operation --> generate to New Component --> New-Component_jmvjolyllz deployed to a New Node -->New-Node_hrphdipflf,Cloning --> container-rebook with -->  container-rebook_gzzymuretq 
