-0.13862443759405846 5.49 14.0 -0.7920930534077715 
-0.1647785585884558 5.49 13.0 -0.2985139168614167 
-0.10600005909937871 4.26 13.0 -0.2985139168614167 
-0.13862443759405846 5.49 14.0 -0.7920930534077715 
-0.13862443759405846 5.49 14.0 -0.7920930534077715 
-0.13862443759405846 5.49 14.0 -0.7920930534077715 
-0.13862443759405846 5.49 14.0 -0.7920930534077715 
-0.13862443759405846 5.49 14.0 -0.7920930534077715 
-0.13862443759405846 5.49 14.0 -0.7920930534077715 
-0.13862443759405846 5.49 14.0 -0.7920930534077715 
-0.13862443759405846 5.49 14.0 -0.7920930534077715 
-0.13862443759405846 5.49 14.0 -0.7920930534077715 
-0.13862443759405846 5.49 14.0 -0.7920930534077715 
-0.13862443759405846 5.49 14.0 -0.7920930534077715 
-0.13862443759405846 5.49 14.0 -0.7920930534077715 
-0.13862443759405846 5.49 14.0 -0.7920930534077715 
