-0.17618451067002172 5.49 13.0 -0.5556946300450429 
-0.17618451067002172 5.49 13.0 -0.5556946300450429 
-0.2561177420705167 6.63 14.0 -0.5497603900000001 
-0.17618451067002172 5.49 13.0 -0.5556946300450429 
-0.17618451067002172 5.49 13.0 -0.5556946300450429 
-0.17618451067002172 5.49 13.0 -0.5556946300450429 
-0.17618451067002172 5.49 13.0 -0.5556946300450429 
-0.2561177420705167 6.63 14.0 -0.5497603900000001 
-0.17618451067002172 5.49 13.0 -0.5556946300450429 
-0.17618451067002172 5.49 13.0 -0.5556946300450429 
-0.2561177420705167 6.63 14.0 -0.5497603900000001 
-0.17618451067002172 5.49 13.0 -0.5556946300450429 
-0.17618451067002172 5.49 13.0 -0.5556946300450429 
-0.11736098125825703 4.26 13.0 -0.5556946300450429 
-0.17618451067002172 5.49 13.0 -0.5556946300450429 
-0.17618451067002172 5.49 13.0 -0.5556946300450429 
