-0.0914196342466509 9.18 15.0 -0.7204036869595225 
-0.0914196342466509 9.18 15.0 -0.7204036869595225 
-0.0 4.26 14.0 -0.5850349140450429 
-0.0914196342466509 9.18 15.0 -0.7204036869595225 
-0.05835392185714364 5.49 15.0 -0.7204036869595225 
-0.0914196342466509 9.18 15.0 -0.7204036869595225 
-0.0914196342466509 9.18 15.0 -0.7204036869595225 
-0.0914196342466509 9.18 15.0 -0.7204036869595225 
-0.0914196342466509 9.18 15.0 -0.7204036869595225 
-0.0914196342466509 9.18 15.0 -0.7204036869595225 
-0.05835392185714364 5.49 15.0 -0.7204036869595225 
-0.05835392185714364 5.49 15.0 -0.7204036869595225 
-0.0914196342466509 9.18 15.0 -0.7204036869595225 
-0.0914196342466509 9.18 15.0 -0.7204036869595225 
-0.0 4.26 14.0 -0.5850349140450429 
-0.0914196342466509 9.18 15.0 -0.7204036869595225 
