-0.013852666177113948 7.2 -0.8684148415909902 
-0.013852666177113948 7.2 -0.8684148415909902 
-0.013852666177113948 7.2 -0.8684148415909902 
-0.013852666177113948 7.2 -0.8684148415909902 
-0.013852666177113948 7.2 -0.8684148415909902 
-0.013852666177113948 7.2 -0.8684148415909902 
-0.013852666177113948 7.2 -0.8684148415909902 
-0.0707437300164757 9.09 -0.8425498815909902 
-0.013852666177113948 7.2 -0.8684148415909902 
-0.06677411261881805 8.52 -0.7827742227685206 
-0.013852666177113948 7.2 -0.8684148415909902 
-0.013852666177113948 7.2 -0.8684148415909902 
-0.06677411261881805 8.52 -0.7827742227685206 
-0.06222446486999239 4.83 -0.7159176605627285 
-0.013852666177113948 7.2 -0.8684148415909902 
-0.013852666177113948 7.2 -0.8684148415909902 
