-0.06657645322348123 11.64 -0.4403882205627285 
-0.03288849382930174 8.52 -0.8465975606077715 
-0.06657645322348123 11.64 -0.4403882205627285 
-0.03288849382930174 8.52 -0.8465975606077715 
-0.03288849382930174 8.52 -0.8465975606077715 
-0.06657645322348123 11.64 -0.4403882205627285 
-0.06657645322348123 11.64 -0.4403882205627285 
-0.06657645322348123 11.64 -0.4403882205627285 
-0.03288849382930174 8.52 -0.8465975606077715 
-0.06657645322348123 11.64 -0.4403882205627285 
-0.03288849382930174 8.52 -0.8465975606077715 
-0.03288849382930174 8.52 -0.8465975606077715 
-0.03288849382930174 8.52 -0.8465975606077715 
-0.006868863322590036 4.26 -0.5359550685627286 
-0.03288849382930174 8.52 -0.8465975606077715 
-0.06657645322348123 11.64 -0.4403882205627285 
