-0.10430572821735326 8.52 -0.7775548432785839 
-0.0 5.4 -0.8729755606077715 
-0.10430572821735326 8.52 -0.7775548432785839 
-0.10430572821735326 8.52 -0.7775548432785839 
-0.0 5.4 -0.8729755606077715 
-0.10430572821735326 8.52 -0.7775548432785839 
-0.10430572821735326 8.52 -0.7775548432785839 
-0.0 5.4 -0.8729755606077715 
-0.0 5.4 -0.8729755606077715 
-0.10430572821735326 8.52 -0.7775548432785839 
-0.0 5.4 -0.8729755606077715 
-0.10430572821735326 8.52 -0.7775548432785839 
-0.10430572821735326 8.52 -0.7775548432785839 
-0.10430572821735326 8.52 -0.7775548432785839 
-0.10430572821735326 8.52 -0.7775548432785839 
-0.10430572821735326 8.52 -0.7775548432785839 
