-0.03288849382930174 9.75 -0.8465975606077715 
-0.03288849382930174 9.75 -0.8465975606077715 
-0.03288849382930174 9.75 -0.8465975606077715 
-0.06772388559052979 4.83 -0.7841346015909902 
-0.03288849382930174 9.75 -0.8465975606077715 
-0.03288849382930174 9.75 -0.8465975606077715 
-0.03288849382930174 9.75 -0.8465975606077715 
-0.03288849382930174 9.75 -0.8465975606077715 
-0.03288849382930174 9.75 -0.8465975606077715 
-0.03288849382930174 9.75 -0.8465975606077715 
-0.03288849382930174 9.75 -0.8465975606077715 
-0.05387121941341584 7.95 -0.7886953206077715 
-0.03288849382930174 9.75 -0.8465975606077715 
-0.06772388559052979 4.83 -0.7841346015909902 
-0.03288849382930174 9.75 -0.8465975606077715 
-0.03288849382930174 9.75 -0.8465975606077715 
