-0.08022412467757196 6.06 -0.7856969869064596 
-0.026352905264156117 4.26 -0.6549264169064596 
-0.08022412467757196 6.06 -0.7856969869064596 
-0.08022412467757196 6.06 -0.7856969869064596 
-0.026352905264156117 4.26 -0.6549264169064596 
-0.08022412467757196 6.06 -0.7856969869064596 
-0.026352905264156117 4.26 -0.6549264169064596 
-0.08022412467757196 6.06 -0.7856969869064596 
-0.08022412467757196 6.06 -0.7856969869064596 
-0.08022412467757196 6.06 -0.7856969869064596 
-0.026352905264156117 4.26 -0.6549264169064596 
-0.08022412467757196 6.06 -0.7856969869064596 
-0.026352905264156117 4.26 -0.6549264169064596 
-0.08022412467757196 6.06 -0.7856969869064596 
-0.026352905264156117 4.26 -0.6549264169064596 
-0.08022412467757196 6.06 -0.7856969869064596 
