-0.0 0.0 15.0 -0.6579247506077714 
-0.0 0.0 15.0 -0.6579247506077714 
-0.0 0.0 15.0 -0.6579247506077714 
-0.0 0.0 15.0 -0.6579247506077714 
-0.0 0.0 15.0 -0.6579247506077714 
-0.023848754982560075 6.63 14.0 -0.6297948409459473 
-0.0 0.0 15.0 -0.6579247506077714 
-0.0 0.0 15.0 -0.6579247506077714 
-0.0 0.0 15.0 -0.6579247506077714 
-0.023848754982560075 6.63 14.0 -0.6297948409459473 
0.058823529411764705 1.23 14.0 -0.3090630705627285 
-0.0 0.0 15.0 -0.6579247506077714 
-0.023848754982560075 6.63 14.0 -0.6297948409459473 
-0.0 0.0 15.0 -0.6579247506077714 
-0.05387121941341584 1.8 15.0 -0.7886953206077715 
