-0.026352905264156117 3.69 14.0 -0.5941807273661045 
-0.056754748811366974 6.72 14.0 -0.5272448505627285 
-0.056754748811366974 6.72 14.0 -0.5272448505627285 
-0.056754748811366974 6.72 14.0 -0.5272448505627285 
-0.026352905264156117 3.69 14.0 -0.5941807273661045 
-0.026352905264156117 3.69 14.0 -0.5941807273661045 
-0.056754748811366974 6.72 14.0 -0.5272448505627285 
-0.056754748811366974 6.72 14.0 -0.5272448505627285 
-0.08980234380132493 7.29 14.0 -0.6580154205627285 
-0.05924139909345786 12.21 15.0 -0.7856969869064596 
-0.056754748811366974 6.72 14.0 -0.5272448505627285 
-0.026352905264156117 3.69 14.0 -0.5941807273661045 
-0.056754748811366974 6.72 14.0 -0.5272448505627285 
-0.056754748811366974 6.72 14.0 -0.5272448505627285 
-0.08980234380132493 7.29 14.0 -0.6580154205627285 
-0.056754748811366974 6.72 14.0 -0.5272448505627285 
